,Timestamp,temperature_scraped_F,wind_scraped_ms,temperature_scraped_C
4115,2017-03-29 20:40:00,43,6.71,6.1
4116,2017-03-29 21:10:00,43,7.15,6.1
4117,2017-03-29 21:40:00,43,6.26,6.1
4118,2017-03-29 22:10:00,45,6.26,7.2
4119,2017-03-29 22:40:00,45,5.81,7.2
4120,2017-03-29 23:10:00,45,4.47,7.2
4121,2017-03-29 23:40:00,45,4.47,7.2
4122,2017-03-30 00:10:00,45,3.13,7.2
4123,2017-03-30 00:40:00,46,4.47,7.8
4124,2017-03-30 01:10:00,46,3.13,7.8
4125,2017-03-30 01:40:00,46,3.58,7.8
4126,2017-03-30 02:10:00,46,2.68,7.8
4127,2017-03-30 03:10:00,46,2.68,7.8
4128,2017-03-30 03:40:00,46,3.13,7.8
4129,2017-03-30 04:10:00,46,1.34,7.8
4130,2017-03-30 04:40:00,46,2.24,7.8
4131,2017-03-30 05:10:00,45,0.89,7.2
4132,2017-03-30 05:40:00,45,0.0,7.2
4133,2017-03-30 06:10:00,43,1.34,6.1
4134,2017-03-30 06:40:00,41,1.34,5.0
4135,2017-03-30 07:10:00,41,1.34,5.0
4136,2017-03-30 07:40:00,43,0.89,6.1
4137,2017-03-30 08:10:00,45,0.0,7.2
4138,2017-03-30 09:10:00,48,0.0,8.9
4139,2017-03-30 09:40:00,48,0.45,8.9
4140,2017-03-30 10:10:00,50,0.89,10.0
4141,2017-03-30 10:40:00,50,0.89,10.0
4142,2017-03-30 11:10:00,50,1.34,10.0
4143,2017-03-30 11:40:00,52,1.34,11.1
4144,2017-03-30 12:10:00,52,2.24,11.1
4145,2017-03-30 12:40:00,52,2.68,11.1
4146,2017-03-30 13:10:00,52,3.58,11.1
4147,2017-03-30 13:40:00,54,3.58,12.2
4148,2017-03-30 14:10:00,54,3.13,12.2
4149,2017-03-30 14:40:00,55,3.13,12.8
4150,2017-03-30 15:10:00,54,3.58,12.2
4151,2017-03-30 15:40:00,54,3.58,12.2
4152,2017-03-30 16:10:00,54,3.58,12.2
4153,2017-03-30 16:40:00,54,2.68,12.2
4154,2017-03-30 17:10:00,54,3.13,12.2
4155,2017-03-30 17:40:00,54,2.24,12.2
4156,2017-03-30 18:10:00,54,2.24,12.2
4157,2017-03-30 18:40:00,52,0.45,11.1
4158,2017-03-30 19:10:00,52,1.34,11.1
4159,2017-03-30 20:10:00,46,1.34,7.8
4160,2017-03-30 21:10:00,45,0.0,7.2
4161,2017-03-30 21:40:00,45,0.89,7.2
4162,2017-03-30 22:10:00,46,0.89,7.8
4163,2017-03-30 22:40:00,46,0.45,7.8
4164,2017-03-30 23:10:00,46,0.0,7.8
4165,2017-03-30 23:40:00,48,2.68,8.9
4166,2017-03-31 00:10:00,48,0.89,8.9
4167,2017-03-31 00:40:00,46,0.89,7.8
4168,2017-03-31 01:10:00,48,2.24,8.9
4169,2017-03-31 01:40:00,48,2.68,8.9
4170,2017-03-31 02:10:00,46,2.24,7.8
4171,2017-03-31 02:40:00,46,1.34,7.8
4172,2017-03-31 03:10:00,46,1.34,7.8
4173,2017-03-31 03:40:00,48,2.24,8.9
4174,2017-03-31 04:10:00,48,3.58,8.9
4175,2017-03-31 04:40:00,48,4.47,8.9
4176,2017-03-31 05:10:00,48,4.47,8.9
4177,2017-03-31 05:40:00,48,3.58,8.9
4178,2017-03-31 06:10:00,46,4.02,7.8
4179,2017-03-31 06:40:00,48,4.47,8.9
4180,2017-03-31 07:10:00,46,4.02,7.8
4181,2017-03-31 07:40:00,48,4.02,8.9
4182,2017-03-31 08:10:00,48,4.47,8.9
4183,2017-03-31 08:40:00,48,5.36,8.9
4184,2017-03-31 09:10:00,48,5.36,8.9
4185,2017-03-31 09:40:00,50,5.81,10.0
4186,2017-03-31 10:10:00,50,4.47,10.0
4187,2017-03-31 10:40:00,50,4.47,10.0
4188,2017-03-31 11:10:00,50,4.02,10.0
4189,2017-03-31 11:40:00,50,4.02,10.0
4190,2017-03-31 12:10:00,50,4.47,10.0
4191,2017-03-31 12:40:00,52,5.36,11.1
4192,2017-03-31 13:10:00,52,6.71,11.1
4193,2017-03-31 13:40:00,52,6.26,11.1
4194,2017-03-31 14:10:00,52,5.81,11.1
4195,2017-03-31 14:40:00,52,4.47,11.1
4196,2017-03-31 15:40:00,52,6.26,11.1
4197,2017-03-31 16:10:00,52,5.36,11.1
4198,2017-03-31 16:40:00,50,4.02,10.0
4199,2017-03-31 17:10:00,50,6.26,10.0
4200,2017-03-31 17:40:00,50,5.81,10.0
4201,2017-03-31 18:10:00,50,5.81,10.0
4202,2017-03-31 18:40:00,50,4.47,10.0
4203,2017-03-31 19:10:00,50,5.81,10.0
4204,2017-03-31 19:40:00,52,8.94,11.1
4205,2017-03-31 20:10:00,50,9.83,10.0
4206,2017-03-31 20:40:00,50,6.71,10.0
4207,2017-03-31 21:10:00,50,5.36,10.0
4208,2017-03-31 22:10:00,50,9.39,10.0
4209,2017-03-31 22:40:00,50,8.94,10.0
4210,2017-03-31 23:10:00,50,9.39,10.0
4211,2017-03-31 23:40:00,48,8.94,8.9
4212,2017-04-01 00:40:00,48,7.6,8.9
4213,2017-04-01 01:10:00,48,8.05,8.9
4214,2017-04-01 01:40:00,48,8.05,8.9
4215,2017-04-01 02:10:00,48,8.05,8.9
4216,2017-04-01 02:40:00,48,7.15,8.9
4217,2017-04-01 03:10:00,48,7.15,8.9
4218,2017-04-01 03:40:00,48,7.15,8.9
4219,2017-04-01 04:10:00,48,6.71,8.9
4220,2017-04-01 04:40:00,48,5.36,8.9
4221,2017-04-01 05:10:00,48,6.26,8.9
4222,2017-04-01 05:40:00,48,6.26,8.9
4223,2017-04-01 06:10:00,48,4.02,8.9
4224,2017-04-01 06:40:00,48,4.02,8.9
4225,2017-04-01 07:10:00,48,3.58,8.9
4226,2017-04-01 07:40:00,48,4.02,8.9
4227,2017-04-01 08:10:00,48,5.81,8.9
4228,2017-04-01 08:40:00,48,4.47,8.9
4229,2017-04-01 09:10:00,50,4.47,10.0
4230,2017-04-01 09:40:00,50,4.02,10.0
4231,2017-04-01 10:10:00,50,4.02,10.0
4232,2017-04-01 10:40:00,50,4.47,10.0
4233,2017-04-01 11:10:00,50,4.47,10.0
4234,2017-04-01 11:40:00,50,5.36,10.0
4235,2017-04-01 12:10:00,50,3.58,10.0
4236,2017-04-01 12:40:00,52,3.58,11.1
4237,2017-04-01 13:10:00,52,3.13,11.1
4238,2017-04-01 13:40:00,54,3.58,12.2
4239,2017-04-01 14:10:00,54,3.13,12.2
4240,2017-04-01 14:40:00,54,2.24,12.2
4241,2017-04-01 15:10:00,54,3.13,12.2
4242,2017-04-01 15:40:00,54,3.13,12.2
4243,2017-04-01 16:10:00,52,4.02,11.1
4244,2017-04-01 16:40:00,50,3.58,10.0
4245,2017-04-01 17:10:00,48,5.36,8.9
4246,2017-04-01 17:40:00,50,5.36,10.0
4247,2017-04-02 00:10:00,46,2.68,7.8
4248,2017-04-02 00:40:00,45,4.47,7.2
4249,2017-04-02 01:10:00,45,4.47,7.2
4250,2017-04-02 01:40:00,45,5.36,7.2
4251,2017-04-02 02:10:00,45,4.02,7.2
4252,2017-04-02 02:40:00,43,3.58,6.1
4253,2017-04-02 03:10:00,43,3.13,6.1
4254,2017-04-02 04:10:00,45,3.58,7.2
4255,2017-04-02 04:40:00,45,3.13,7.2
4256,2017-04-02 05:10:00,41,3.13,5.0
4257,2017-04-02 05:40:00,41,2.68,5.0
4258,2017-04-02 06:10:00,43,3.13,6.1
4259,2017-04-02 06:40:00,43,4.47,6.1
4260,2017-04-02 07:10:00,43,3.58,6.1
4261,2017-04-02 07:40:00,43,3.13,6.1
4262,2017-04-02 08:10:00,45,4.47,7.2
4263,2017-04-02 08:40:00,45,3.58,7.2
4264,2017-04-02 09:10:00,46,2.24,7.8
4265,2017-04-02 09:40:00,46,3.13,7.8
4266,2017-04-02 10:10:00,46,4.47,7.8
4267,2017-04-02 10:40:00,48,5.81,8.9
4268,2017-04-02 11:10:00,48,6.26,8.9
4269,2017-04-02 11:40:00,48,6.26,8.9
4270,2017-04-02 12:10:00,48,6.71,8.9
4271,2017-04-02 12:40:00,48,6.26,8.9
4272,2017-04-02 13:10:00,48,5.81,8.9
4273,2017-04-02 13:40:00,50,5.36,10.0
4274,2017-04-02 14:10:00,52,5.81,11.1
4275,2017-04-02 14:40:00,50,5.36,10.0
4276,2017-04-02 15:40:00,50,4.02,10.0
4277,2017-04-02 16:10:00,52,3.58,11.1
4278,2017-04-02 16:40:00,52,4.02,11.1
4279,2017-04-02 17:10:00,50,3.58,10.0
4280,2017-04-02 17:40:00,50,3.13,10.0
4281,2017-04-02 18:10:00,50,3.13,10.0
4282,2017-04-02 18:40:00,50,1.34,10.0
4283,2017-04-02 19:10:00,48,2.24,8.9
4284,2017-04-02 19:40:00,46,2.68,7.8
4285,2017-04-02 20:10:00,46,3.13,7.8
4286,2017-04-02 20:40:00,45,3.58,7.2
4287,2017-04-02 21:10:00,46,5.36,7.8
4288,2017-04-02 22:10:00,46,5.36,7.8
4289,2017-04-02 22:40:00,46,6.26,7.8
4290,2017-04-02 23:10:00,46,5.36,7.8
4291,2017-04-02 23:40:00,46,4.47,7.8
4292,2017-04-03 00:10:00,46,4.02,7.8
4293,2017-04-03 00:40:00,46,4.47,7.8
4294,2017-04-03 01:10:00,46,4.47,7.8
4295,2017-04-03 01:40:00,46,4.02,7.8
4296,2017-04-03 02:10:00,46,4.47,7.8
4297,2017-04-03 02:40:00,46,5.81,7.8
4298,2017-04-03 03:40:00,46,5.81,7.8
4299,2017-04-03 04:10:00,46,6.26,7.8
4300,2017-04-03 04:40:00,46,7.15,7.8
4301,2017-04-03 05:10:00,46,5.81,7.8
4302,2017-04-03 05:40:00,46,4.47,7.8
4303,2017-04-03 06:10:00,46,5.81,7.8
4304,2017-04-03 06:40:00,46,4.02,7.8
4305,2017-04-03 07:10:00,46,6.26,7.8
4306,2017-04-03 08:10:00,48,5.36,8.9
4307,2017-04-03 08:40:00,48,6.26,8.9
4308,2017-04-03 09:10:00,50,7.6,10.0
4309,2017-04-03 09:40:00,52,8.05,11.1
4310,2017-04-03 10:10:00,50,9.39,10.0
4311,2017-04-03 10:40:00,52,9.39,11.1
4312,2017-04-03 11:10:00,52,9.83,11.1
4313,2017-04-03 11:40:00,50,10.28,10.0
4314,2017-04-03 12:10:00,50,9.83,10.0
4315,2017-04-03 12:40:00,52,10.28,11.1
4316,2017-04-03 13:10:00,52,10.28,11.1
4317,2017-04-03 13:40:00,50,9.39,10.0
4318,2017-04-03 14:40:00,52,9.39,11.1
4319,2017-04-03 15:10:00,50,10.73,10.0
4320,2017-04-03 15:40:00,50,10.28,10.0
4321,2017-04-03 16:10:00,50,8.94,10.0
4322,2017-04-03 16:40:00,52,7.6,11.1
4323,2017-04-03 17:10:00,52,7.15,11.1
4324,2017-04-03 17:40:00,52,7.6,11.1
4325,2017-04-03 18:10:00,52,7.6,11.1
4326,2017-04-03 18:40:00,54,10.28,12.2
4327,2017-04-03 19:10:00,52,9.83,11.1
4328,2017-04-03 19:40:00,52,8.94,11.1
4329,2017-04-03 20:10:00,52,8.94,11.1
4330,2017-04-03 20:40:00,52,9.39,11.1
4331,2017-04-03 21:10:00,50,8.94,10.0
4332,2017-04-03 22:10:00,52,7.6,11.1
4333,2017-04-03 22:40:00,52,8.05,11.1
4334,2017-04-03 23:10:00,52,7.6,11.1
4335,2017-04-03 23:40:00,50,7.15,10.0
4336,2017-04-04 00:10:00,50,7.6,10.0
4337,2017-04-04 00:40:00,50,7.6,10.0
4338,2017-04-04 01:10:00,46,9.39,7.8
4339,2017-04-04 01:40:00,46,9.39,7.8
4340,2017-04-04 02:10:00,46,9.83,7.8
4341,2017-04-04 02:40:00,45,6.26,7.2
4342,2017-04-04 03:40:00,45,5.36,7.2
4343,2017-04-04 04:10:00,43,6.71,6.1
4344,2017-04-04 04:40:00,43,6.71,6.1
4345,2017-04-04 05:10:00,45,7.15,7.2
4346,2017-04-04 05:40:00,43,6.26,6.1
4347,2017-04-04 06:10:00,45,10.28,7.2
4348,2017-04-04 06:40:00,43,10.73,6.1
4349,2017-04-04 07:10:00,43,8.94,6.1
4350,2017-04-04 07:40:00,43,6.71,6.1
4351,2017-04-04 08:10:00,45,6.71,7.2
4352,2017-04-04 08:40:00,43,8.05,6.1
4353,2017-04-04 09:10:00,46,10.73,7.8
4354,2017-04-04 09:40:00,46,10.73,7.8
4355,2017-04-04 10:10:00,45,9.83,7.2
4356,2017-04-04 10:40:00,46,8.94,7.8
4357,2017-04-04 11:10:00,46,12.96,7.8
4358,2017-04-04 11:40:00,46,9.83,7.8
4359,2017-04-04 12:10:00,48,12.52,8.9
4360,2017-04-04 12:40:00,48,12.52,8.9
4361,2017-04-04 13:10:00,48,13.86,8.9
4362,2017-04-04 14:10:00,48,13.86,8.9
4363,2017-04-04 15:10:00,50,13.41,10.0
4364,2017-04-04 15:40:00,50,15.65,10.0
4365,2017-04-04 16:10:00,50,13.41,10.0
4366,2017-04-04 16:40:00,48,14.75,8.9
4367,2017-04-04 17:10:00,48,13.86,8.9
4368,2017-04-04 17:40:00,46,14.75,7.8
4369,2017-04-04 18:10:00,46,14.31,7.8
4370,2017-04-04 19:10:00,46,13.86,7.8
4371,2017-04-04 19:40:00,46,13.86,7.8
4372,2017-04-04 20:10:00,43,16.54,6.1
4373,2017-04-04 20:40:00,46,11.62,7.8
4374,2017-04-04 21:10:00,45,15.65,7.2
4375,2017-04-04 21:40:00,45,13.41,7.2
4376,2017-04-04 22:10:00,45,12.96,7.2
4377,2017-04-04 22:40:00,43,14.75,6.1
4378,2017-04-04 23:10:00,45,16.99,7.2
4379,2017-04-04 23:40:00,45,14.31,7.2
4380,2017-04-05 00:10:00,45,14.31,7.2
4381,2017-04-05 00:40:00,43,13.41,6.1
4382,2017-04-05 01:10:00,45,11.62,7.2
4383,2017-04-05 01:40:00,45,13.86,7.2
4384,2017-04-05 02:10:00,45,11.62,7.2
4385,2017-04-05 02:40:00,45,12.52,7.2
4386,2017-04-05 03:10:00,45,15.65,7.2
4387,2017-04-05 03:40:00,45,12.96,7.2
4388,2017-04-05 04:10:00,45,13.86,7.2
4389,2017-04-05 04:40:00,45,13.86,7.2
4390,2017-04-05 05:10:00,46,12.52,7.8
4391,2017-04-05 05:40:00,45,11.62,7.2
4392,2017-04-05 06:10:00,45,11.62,7.2
4393,2017-04-05 06:40:00,45,12.52,7.2
4394,2017-04-05 07:10:00,45,10.73,7.2
4395,2017-04-05 07:40:00,45,13.86,7.2
4396,2017-04-05 08:10:00,46,13.86,7.8
4397,2017-04-05 08:40:00,46,13.41,7.8
4398,2017-04-05 09:10:00,45,13.86,7.2
4399,2017-04-05 09:40:00,46,15.65,7.8
4400,2017-04-05 10:10:00,48,12.96,8.9
4401,2017-04-05 10:40:00,46,12.52,7.8
4402,2017-04-05 11:10:00,48,11.62,8.9
4403,2017-04-05 11:40:00,48,12.52,8.9
4404,2017-04-05 12:10:00,48,14.31,8.9
4405,2017-04-05 12:40:00,50,13.41,10.0
4406,2017-04-05 13:10:00,48,11.62,8.9
4407,2017-04-05 13:40:00,48,12.52,8.9
4408,2017-04-05 14:10:00,52,10.73,11.1
4409,2017-04-05 14:40:00,50,12.52,10.0
4410,2017-04-05 15:10:00,52,11.18,11.1
4411,2017-04-05 15:40:00,50,10.73,10.0
4412,2017-04-05 16:10:00,50,11.18,10.0
4413,2017-04-05 16:40:00,48,10.73,8.9
4414,2017-04-05 17:10:00,50,10.28,10.0
4415,2017-04-05 17:40:00,50,9.39,10.0
4416,2017-04-05 18:10:00,48,9.39,8.9
4417,2017-04-05 18:40:00,48,10.28,8.9
4418,2017-04-05 19:10:00,48,8.05,8.9
4419,2017-04-05 19:40:00,48,6.26,8.9
4420,2017-04-05 20:40:00,46,5.81,7.8
4421,2017-04-05 21:10:00,46,6.26,7.8
4422,2017-04-05 21:40:00,48,6.26,8.9
4423,2017-04-05 22:10:00,46,6.71,7.8
4424,2017-04-05 22:40:00,46,7.15,7.8
4425,2017-04-05 23:10:00,46,7.6,7.8
4426,2017-04-05 23:40:00,46,7.15,7.8
4427,2017-04-06 00:10:00,46,6.71,7.8
4428,2017-04-06 00:40:00,46,7.15,7.8
4429,2017-04-06 01:10:00,46,7.15,7.8
4430,2017-04-06 01:40:00,46,7.15,7.8
4431,2017-04-06 02:40:00,46,6.71,7.8
4432,2017-04-06 03:10:00,48,9.39,8.9
4433,2017-04-06 03:40:00,48,12.52,8.9
4434,2017-04-06 04:10:00,48,12.52,8.9
4435,2017-04-06 04:40:00,48,10.73,8.9
4436,2017-04-06 05:10:00,48,11.18,8.9
4437,2017-04-06 05:40:00,48,11.18,8.9
4438,2017-04-06 06:10:00,48,11.62,8.9
4439,2017-04-06 06:40:00,50,11.18,10.0
4440,2017-04-06 07:10:00,48,11.18,8.9
4441,2017-04-06 07:40:00,48,11.18,8.9
4442,2017-04-06 08:40:00,48,11.62,8.9
4443,2017-04-06 09:10:00,48,12.52,8.9
4444,2017-04-06 09:40:00,50,12.96,10.0
4445,2017-04-06 10:10:00,50,12.96,10.0
4446,2017-04-06 10:40:00,52,13.41,11.1
4447,2017-04-06 11:10:00,52,13.86,11.1
4448,2017-04-06 11:40:00,54,13.86,12.2
4449,2017-04-06 12:10:00,52,14.75,11.1
4450,2017-04-06 12:40:00,54,14.75,12.2
4451,2017-04-06 13:10:00,54,16.09,12.2
4452,2017-04-06 13:40:00,54,16.54,12.2
4453,2017-04-06 14:10:00,54,15.65,12.2
4454,2017-04-06 14:40:00,54,14.31,12.2
4455,2017-04-06 15:10:00,54,14.31,12.2
4456,2017-04-06 15:40:00,54,14.31,12.2
4457,2017-04-06 16:10:00,52,14.75,11.1
4458,2017-04-06 16:40:00,52,12.96,11.1
4459,2017-04-06 17:10:00,52,11.62,11.1
4460,2017-04-06 17:40:00,50,12.96,10.0
4461,2017-04-06 18:10:00,50,13.41,10.0
4462,2017-04-06 18:40:00,50,12.96,10.0
4463,2017-04-06 19:10:00,50,12.52,10.0
4464,2017-04-06 19:40:00,50,12.52,10.0
4465,2017-04-06 20:10:00,50,11.62,10.0
4466,2017-04-06 20:40:00,50,11.62,10.0
4467,2017-04-06 21:10:00,50,11.18,10.0
4468,2017-04-06 22:10:00,50,10.28,10.0
4469,2017-04-06 23:10:00,50,11.18,10.0
4470,2017-04-06 23:40:00,50,11.18,10.0
4471,2017-04-07 00:10:00,50,11.18,10.0
4472,2017-04-07 00:40:00,50,10.28,10.0
4473,2017-04-07 01:10:00,50,11.62,10.0
4474,2017-04-07 01:40:00,48,11.18,8.9
4475,2017-04-07 02:10:00,50,10.28,10.0
4476,2017-04-07 02:40:00,48,9.39,8.9
4477,2017-04-07 03:10:00,48,8.94,8.9
4478,2017-04-07 03:40:00,50,9.39,10.0
4479,2017-04-07 04:10:00,50,8.05,10.0
4480,2017-04-07 05:10:00,48,8.94,8.9
4481,2017-04-07 05:40:00,48,10.28,8.9
4482,2017-04-07 06:10:00,48,8.94,8.9
4483,2017-04-07 06:40:00,48,8.94,8.9
4484,2017-04-07 07:10:00,48,8.05,8.9
4485,2017-04-07 07:40:00,48,9.39,8.9
4486,2017-04-07 08:10:00,48,8.05,8.9
4487,2017-04-07 08:40:00,50,9.39,10.0
4488,2017-04-07 09:10:00,48,7.15,8.9
4489,2017-04-07 09:40:00,50,8.94,10.0
4490,2017-04-07 10:10:00,50,8.94,10.0
4491,2017-04-07 10:40:00,48,9.83,8.9
4492,2017-04-07 11:10:00,52,8.94,11.1
4493,2017-04-07 11:40:00,52,8.05,11.1
4494,2017-04-07 12:10:00,52,9.39,11.1
4495,2017-04-07 12:40:00,52,8.94,11.1
4496,2017-04-07 13:10:00,54,9.83,12.2
4497,2017-04-07 13:40:00,54,9.39,12.2
4498,2017-04-07 14:10:00,52,9.39,11.1
4499,2017-04-07 14:40:00,54,8.05,12.2
4500,2017-04-07 15:40:00,54,7.6,12.2
4501,2017-04-07 16:10:00,54,9.39,12.2
4502,2017-04-07 16:40:00,52,8.94,11.1
4503,2017-04-07 17:10:00,54,8.05,12.2
4504,2017-04-07 17:40:00,52,8.94,11.1
4505,2017-04-07 18:10:00,52,7.6,11.1
4506,2017-04-07 18:40:00,50,6.26,10.0
4507,2017-04-07 19:10:00,52,6.71,11.1
4508,2017-04-07 19:40:00,50,6.71,10.0
4509,2017-04-07 20:10:00,50,0.0,10.0
4510,2017-04-08 08:10:00,46,5.81,7.8
4511,2017-04-08 08:40:00,48,5.36,8.9
4512,2017-04-08 09:10:00,48,6.26,8.9
4513,2017-04-08 09:40:00,48,5.81,8.9
4514,2017-04-08 10:10:00,50,5.81,10.0
4515,2017-04-08 10:40:00,50,6.26,10.0
4516,2017-04-08 11:10:00,50,4.47,10.0
4517,2017-04-08 11:40:00,52,6.71,11.1
4518,2017-04-08 12:10:00,52,6.71,11.1
4519,2017-04-08 12:40:00,52,6.71,11.1
4520,2017-04-08 13:10:00,52,6.26,11.1
4521,2017-04-08 13:40:00,52,5.36,11.1
4522,2017-04-08 14:10:00,54,5.81,12.2
4523,2017-04-08 14:40:00,55,5.81,12.8
4524,2017-04-08 15:10:00,55,5.36,12.8
4525,2017-04-08 15:40:00,54,5.81,12.2
4526,2017-04-08 16:10:00,55,7.15,12.8
4527,2017-04-08 16:40:00,55,5.36,12.8
4528,2017-04-08 17:10:00,55,4.47,12.8
4529,2017-04-08 17:40:00,55,3.13,12.8
4530,2017-04-08 18:10:00,54,3.13,12.2
4531,2017-04-08 18:40:00,54,2.24,12.2
4532,2017-04-08 19:10:00,52,2.24,11.1
4533,2017-04-08 19:40:00,50,3.58,10.0
4534,2017-04-08 20:10:00,48,3.58,8.9
4535,2017-04-08 20:40:00,46,3.58,7.8
4536,2017-04-08 21:10:00,46,3.58,7.8
4537,2017-04-08 21:40:00,45,3.13,7.2
4538,2017-04-08 22:10:00,45,3.58,7.2
4539,2017-04-08 22:40:00,45,3.58,7.2
4540,2017-04-08 23:10:00,45,2.68,7.2
4541,2017-04-08 23:40:00,45,2.24,7.2
4542,2017-04-09 00:10:00,46,3.13,7.8
4543,2017-04-09 00:40:00,46,2.68,7.8
4544,2017-04-09 01:10:00,45,2.68,7.2
4545,2017-04-09 01:40:00,45,0.89,7.2
4546,2017-04-09 02:10:00,45,3.13,7.2
4547,2017-04-09 02:40:00,45,3.13,7.2
4548,2017-04-09 03:10:00,45,3.13,7.2
4549,2017-04-09 03:40:00,43,1.34,6.1
4550,2017-04-09 04:10:00,43,0.89,6.1
4551,2017-04-09 04:40:00,45,3.13,7.2
4552,2017-04-09 05:10:00,46,3.58,7.8
4553,2017-04-09 05:40:00,46,3.58,7.8
4554,2017-04-09 06:10:00,45,3.13,7.2
4555,2017-04-09 06:40:00,45,3.13,7.2
4556,2017-04-09 07:10:00,45,3.58,7.2
4557,2017-04-09 07:40:00,45,4.02,7.2
4558,2017-04-09 08:10:00,46,4.47,7.8
4559,2017-04-09 08:40:00,48,5.36,8.9
4560,2017-04-09 09:10:00,50,4.47,10.0
4561,2017-04-09 09:40:00,50,5.36,10.0
4562,2017-04-09 10:10:00,52,5.36,11.1
4563,2017-04-09 10:40:00,54,5.36,12.2
4564,2017-04-09 11:10:00,54,4.47,12.2
4565,2017-04-09 11:40:00,55,4.02,12.8
4566,2017-04-09 12:10:00,55,4.02,12.8
4567,2017-04-09 12:40:00,52,4.02,11.1
4568,2017-04-09 13:10:00,52,5.36,11.1
4569,2017-04-09 13:40:00,52,4.02,11.1
4570,2017-04-09 14:10:00,52,5.36,11.1
4571,2017-04-09 14:40:00,50,6.71,10.0
4572,2017-04-09 15:10:00,48,8.05,8.9
4573,2017-04-09 15:40:00,46,7.6,7.8
4574,2017-04-09 16:10:00,46,6.71,7.8
4575,2017-04-09 16:40:00,45,7.6,7.2
4576,2017-04-09 17:10:00,46,6.71,7.8
4577,2017-04-09 17:40:00,46,6.26,7.8
4578,2017-04-09 18:10:00,45,7.15,7.2
4579,2017-04-09 18:40:00,46,6.71,7.8
4580,2017-04-09 19:10:00,46,7.15,7.8
4581,2017-04-09 20:10:00,45,7.6,7.2
4582,2017-04-09 20:40:00,46,7.15,7.8
4583,2017-04-09 21:10:00,46,8.05,7.8
4584,2017-04-09 22:10:00,45,6.71,7.2
4585,2017-04-09 22:40:00,45,8.05,7.2
4586,2017-04-09 23:10:00,46,10.73,7.8
4587,2017-04-09 23:40:00,46,10.73,7.8
4588,2017-04-10 00:10:00,45,13.41,7.2
4589,2017-04-10 00:40:00,45,10.73,7.2
4590,2017-04-10 01:40:00,45,10.28,7.2
4591,2017-04-10 02:10:00,45,10.28,7.2
4592,2017-04-10 02:40:00,45,9.39,7.2
4593,2017-04-10 03:10:00,45,9.39,7.2
4594,2017-04-10 03:40:00,43,8.94,6.1
4595,2017-04-10 04:10:00,43,9.39,6.1
4596,2017-04-10 04:40:00,43,8.94,6.1
4597,2017-04-10 05:10:00,43,11.62,6.1
4598,2017-04-10 05:40:00,41,11.18,5.0
4599,2017-04-10 06:10:00,41,9.39,5.0
4600,2017-04-10 06:40:00,41,11.62,5.0
4601,2017-04-10 07:10:00,41,8.94,5.0
4602,2017-04-10 07:40:00,43,11.18,6.1
4603,2017-04-10 08:10:00,43,8.05,6.1
4604,2017-04-10 08:40:00,43,9.39,6.1
4605,2017-04-10 09:10:00,45,10.28,7.2
4606,2017-04-10 09:40:00,45,8.94,7.2
4607,2017-04-10 10:10:00,45,8.94,7.2
4608,2017-04-10 10:40:00,45,7.6,7.2
4609,2017-04-10 11:10:00,45,6.26,7.2
4610,2017-04-10 11:40:00,43,7.15,6.1
4611,2017-04-10 12:10:00,43,5.36,6.1
4612,2017-04-10 12:40:00,46,5.81,7.8
4613,2017-04-10 13:10:00,41,8.05,5.0
4614,2017-04-10 13:40:00,46,7.6,7.8
4615,2017-04-10 14:10:00,46,7.15,7.8
4616,2017-04-10 14:40:00,46,9.39,7.8
4617,2017-04-10 15:10:00,46,8.94,7.8
4618,2017-04-10 15:40:00,46,10.28,7.8
4619,2017-04-10 16:10:00,46,9.39,7.8
4620,2017-04-10 16:40:00,45,10.73,7.2
4621,2017-04-10 17:10:00,45,9.39,7.2
4622,2017-04-10 17:40:00,46,8.94,7.8
4623,2017-04-10 18:10:00,45,7.6,7.2
4624,2017-04-10 18:40:00,45,8.05,7.2
4625,2017-04-10 19:40:00,45,7.15,7.2
4626,2017-04-10 20:10:00,45,5.81,7.2
4627,2017-04-10 20:40:00,45,4.02,7.2
4628,2017-04-10 21:10:00,45,2.68,7.2
4629,2017-04-10 21:40:00,43,2.68,6.1
4630,2017-04-10 22:10:00,43,2.68,6.1
4631,2017-04-10 22:40:00,43,2.24,6.1
4632,2017-04-10 23:10:00,43,1.34,6.1
4633,2017-04-10 23:40:00,43,0.89,6.1
4634,2017-04-11 00:10:00,43,0.45,6.1
4635,2017-04-11 00:40:00,43,4.47,6.1
4636,2017-04-11 01:10:00,43,5.36,6.1
4637,2017-04-11 01:40:00,43,3.58,6.1
4638,2017-04-11 02:10:00,41,4.47,5.0
4639,2017-04-11 02:40:00,43,4.47,6.1
4640,2017-04-11 03:10:00,43,5.36,6.1
4641,2017-04-11 03:40:00,43,6.26,6.1
4642,2017-04-11 04:10:00,45,6.26,7.2
4643,2017-04-11 04:40:00,45,6.71,7.2
4644,2017-04-11 05:10:00,46,5.81,7.8
4645,2017-04-11 05:40:00,48,6.71,8.9
4646,2017-04-11 06:10:00,48,8.05,8.9
4647,2017-04-11 06:40:00,48,8.05,8.9
4648,2017-04-11 07:10:00,48,7.6,8.9
4649,2017-04-11 07:40:00,48,6.71,8.9
4650,2017-04-11 08:10:00,48,9.39,8.9
4651,2017-04-11 08:40:00,50,9.83,10.0
