Timestamp,Wind_ms,Temperature_c,Turbine_power_kw,Turbine_energy_kwh,Res_demand_kw,Res_energy_kwh,Season,Day,Time,Hour,Res_energy_total_kwh,Turbine_energy_total_kwh,Excess_energy,Export_probability,Can_export,Export_energy_kwh,Curtailment_energy_kwh
2017-01-01 00:00:00,13.82,,894.0333333333333,447.01666666666665,0.2201064848931466,0.1100532424465733,Winter,2017-01-01,00:00:00,0,1139.9314852616062,223508.3333333333,222368.40184807172,0.0941615440514183,True,20000.0,202368.40184807172
2017-01-01 00:30:00,16.106666666666666,5.0,898.2666666666667,449.1333333333333,0.2059451095966107,0.10297255479830535,Winter,2017-01-01,00:30:00,0,1066.5897226008467,224566.66666666666,223500.0769440658,0.13987936079012686,True,20000.0,203500.0769440658
2017-01-01 01:00:00,16.38,6.1,902.8666666666667,451.43333333333334,0.1890898876404494,0.0945449438202247,Winter,2017-01-01,01:00:00,1,979.2965280898875,225716.66666666666,224737.37013857678,0.5021497464355532,True,20000.0,204737.37013857678
2017-01-01 01:30:00,17.083333333333332,5.0,907.8333333333334,453.9166666666667,0.1731180696260821,0.08655903481304104,Winter,2017-01-01,01:30:00,1,896.5784825934792,226958.33333333334,226061.75485073988,0.9752510775830728,False,0.0,226061.75485073988
2017-01-01 02:00:00,16.8,3.9,907.0,453.5,0.159050653895745,0.0795253269478725,Winter,2017-01-01,02:00:00,2,823.7233365260633,226750.0,225926.27666347392,0.8522025413047352,False,0.0,225926.27666347392
2017-01-01 02:30:00,18.02173913043478,5.0,906.1521739130435,453.07608695652175,0.147656106096887,0.0738280530484435,Winter,2017-01-01,02:30:00,2,764.7109734757778,226538.04347826086,225773.3325047851,0.0752951765864639,True,20000.0,205773.3325047851
2017-01-01 03:00:00,18.109302325581396,5.0,906.2558139534884,453.1279069767442,0.1366730521274636,0.0683365260637318,Winter,2017-01-01,03:00:00,3,707.8297369681341,226563.95348837212,225856.123751404,0.8902723340001082,False,0.0,225856.123751404
2017-01-01 03:30:00,15.856666666666666,3.9,901.0333333333333,450.51666666666665,0.1304835144593847,0.06524175722969235,Winter,2017-01-01,03:30:00,3,675.7741213851533,225258.3333333333,224582.55921194816,0.6053393199650181,True,20000.0,204582.55921194816
2017-01-01 04:00:00,17.493333333333332,5.0,905.1666666666666,452.5833333333333,0.1242092466384233,0.06210462331921165,Winter,2017-01-01,04:00:00,4,643.2796883403943,226291.66666666666,225648.38697832625,0.021282174246419205,True,20000.0,205648.38697832625
2017-01-01 04:30:00,14.766666666666667,3.9,903.4666666666667,451.73333333333335,0.1201911954319395,0.06009559771596975,Winter,2017-01-01,04:30:00,4,622.4702011420146,225866.6666666667,225244.19646552467,0.8688010007954912,False,0.0,225244.19646552467
2017-01-01 05:00:00,13.906666666666666,5.0,875.3,437.65,0.1199942899244796,0.0599971449622398,Winter,2017-01-01,05:00:00,5,621.4504275188798,218825.0,218203.54957248113,0.5753936322941554,True,20000.0,198203.54957248113
2017-01-01 05:30:00,13.373333333333333,,818.7666666666667,409.3833333333333,0.1210224719101123,0.06051123595505615,Winter,2017-01-01,05:30:00,5,626.7753820224716,204691.66666666666,204064.8912846442,0.45873555696045987,True,20000.0,184064.8912846442
2017-01-01 06:00:00,16.213333333333335,,896.2666666666667,448.1333333333333,0.1288104623319211,0.06440523116596054,Winter,2017-01-01,06:00:00,6,667.1093844170193,224066.66666666666,223399.55728224965,0.2604610592349953,True,20000.0,203399.55728224965
2017-01-01 06:30:00,14.893333333333334,,885.7666666666667,442.8833333333333,0.1356179775280898,0.0678089887640449,Winter,2017-01-01,06:30:00,6,702.3655056179771,221441.66666666666,220739.30116104867,0.440891379927411,True,20000.0,200739.30116104867
2017-01-01 07:00:00,19.513333333333332,,904.9666666666667,452.48333333333335,0.1441626450543378,0.0720813225271689,Winter,2017-01-01,07:00:00,7,746.6183387364155,226241.6666666667,225495.04832793027,0.8666458293529511,False,0.0,225495.04832793027
2017-01-01 07:30:00,21.246666666666666,,901.1,450.55,0.1530095781911954,0.0765047890955977,Winter,2017-01-01,07:30:00,7,792.436605452201,225275.0,224482.5633945478,0.690809764392726,True,20000.0,204482.5633945478
2017-01-01 08:00:00,21.44333333333333,,904.8,452.4,0.1694127832013262,0.0847063916006631,Winter,2017-01-01,08:00:00,8,877.3888041996684,226200.0,225322.61119580033,0.4499674485790437,True,20000.0,205322.61119580033
2017-01-01 08:30:00,19.46333333333333,,903.4,451.7,0.1869259532142199,0.09346297660710995,Winter,2017-01-01,08:30:00,8,968.0895116964449,225850.0,224881.91048830355,0.5238674404381614,True,20000.0,204881.91048830355
2017-01-01 09:00:00,17.720000000000002,,900.3333333333334,450.1666666666667,0.2129491619082704,0.1064745809541352,Winter,2017-01-01,09:00:00,9,1102.8637095229324,225083.33333333334,223980.4696238104,0.974939290748684,False,0.0,223980.4696238104
2017-01-01 09:30:00,15.76,,900.9,450.45,0.2338414072573218,0.1169207036286609,Winter,2017-01-01,09:30:00,9,1211.0646481856695,225225.0,224013.93535181432,0.5322892621566151,True,20000.0,204013.93535181432
2017-01-01 10:00:00,16.27,,886.1333333333333,443.06666666666666,0.2563560508380917,0.12817802541904585,Winter,2017-01-01,10:00:00,10,1327.667987290477,221533.33333333334,220205.66534604286,0.6604947954795433,True,20000.0,200205.66534604286
2017-01-01 10:30:00,16.76,,902.6666666666666,451.3333333333333,0.2867052864247559,0.14335264321237795,Winter,2017-01-01,10:30:00,10,1484.8466783938109,225666.66666666666,224181.81998827285,0.4386657155166498,True,20000.0,204181.81998827285
2017-01-01 11:00:00,16.533333333333335,,893.7666666666667,446.8833333333333,0.3085030392337448,0.1542515196168724,Winter,2017-01-01,11:00:00,11,1597.7372401915643,223441.66666666666,221843.92942647508,0.6219069566540891,True,20000.0,201843.92942647508
2017-01-01 11:30:00,16.646666666666665,,891.3666666666667,445.68333333333334,0.3282762939767914,0.1641381469883957,Winter,2017-01-01,11:30:00,11,1700.1429265058027,222841.66666666666,221141.52374016086,0.1352969274341802,True,20000.0,201141.52374016086
2017-01-01 12:00:00,14.946666666666665,,861.8666666666667,430.93333333333334,0.3353685761650395,0.16768428808251976,Winter,2017-01-01,12:00:00,12,1736.8738559587396,215466.66666666666,213729.7928107079,0.18145591906779912,True,20000.0,193729.7928107079
2017-01-01 12:30:00,13.503333333333334,5.0,759.0333333333333,379.51666666666665,0.3464484346224677,0.17322421731123386,Winter,2017-01-01,12:30:00,12,1794.2564429097604,189758.3333333333,187964.07689042354,0.04246293490439512,True,20000.0,167964.07689042354
2017-01-01 13:00:00,14.96,7.2,872.7333333333333,436.3666666666667,0.3593108655616944,0.1796554327808472,Winter,2017-01-01,13:00:00,13,1860.8709727440153,218183.33333333334,216322.46236058933,0.8202029796705876,False,0.0,216322.46236058933
2017-01-01 13:30:00,13.186666666666667,7.2,866.7666666666667,433.3833333333333,0.3554497237569061,0.17772486187845304,Winter,2017-01-01,13:30:00,13,1840.8741193370167,216691.66666666666,214850.79254732965,0.7472292987196079,False,0.0,214850.79254732965
2017-01-01 14:00:00,13.396666666666667,6.1,869.7666666666667,434.8833333333333,0.3645825046040515,0.18229125230202575,Winter,2017-01-01,14:00:00,14,1888.1727913443826,217441.66666666666,215553.49387532228,0.15502742639753875,True,20000.0,195553.49387532228
2017-01-01 14:30:00,13.376666666666667,6.1,879.2,439.6,0.3567524861878453,0.17837624309392264,Winter,2017-01-01,14:30:00,14,1847.6211259668507,219800.0,217952.37887403314,0.7286254848153406,False,0.0,217952.37887403314
