Timestamp,Wind_speed_scraped,Wind_speed_baseline,Power_baseline,Month,Month_int,correction_factor,Wind_speed_monthly_scaled,Naive_Power_scraped,Naive_Power_diff,Weibull_Power,3PL_Power,Potential_theoretical_energy
2017-04-18 18:30:00,5.81,,,2017-04,4,1.4808379302456867,8.60366837472744,287.25427861152167,,345.70940209946525,436.1638567902443,287.25427861152167
2017-04-18 19:00:00,5.36,,,2017-04,4,1.4808379302456867,7.937291306116881,225.544623064749,,259.9945046969552,354.96441927777363,225.544623064749
2017-04-18 19:30:00,4.47,,,2017-04,4,1.4808379302456867,6.619345548198219,130.81594365508226,,122.29886208138761,37.229956086992146,130.81594365508226
2017-04-18 20:00:00,4.02,,,2017-04,4,1.4808379302456867,5.95296847958766,95.15163785544091,,73.33932463055089,2.075130900107306,95.15163785544091
2017-04-18 20:30:00,3.13,,,2017-04,4,1.4808379302456867,4.635022721668999,44.91290243227818,,17.106923515648408,7.592308190466256e-05,44.91290243227818
2017-04-18 21:00:00,3.58,,,2017-04,4,1.4808379302456867,5.301399790279558,67.20277224631366,,39.27119080040635,0.030370543182221894,67.20277224631366
2017-04-18 21:30:00,3.58,,,2017-04,4,1.4808379302456867,5.301399790279558,67.20277224631366,,39.27119080040635,0.030370543182221894,67.20277224631366
2017-04-18 22:00:00,3.13,,,2017-04,4,1.4808379302456867,4.635022721668999,44.91290243227818,,17.106923515648408,7.592308190466256e-05,44.91290243227818
2017-04-18 22:30:00,3.58,,,2017-04,4,1.4808379302456867,5.301399790279558,67.20277224631366,,39.27119080040635,0.030370543182221894,67.20277224631366
2017-04-18 23:00:00,3.58,,,2017-04,4,1.4808379302456867,5.301399790279558,67.20277224631366,,39.27119080040635,0.030370543182221894,67.20277224631366
2017-04-18 23:30:00,4.02,,,2017-04,4,1.4808379302456867,5.95296847958766,95.15163785544091,,73.33932463055089,2.075130900107306,95.15163785544091
2017-04-19 00:00:00,3.58,,,2017-04,4,1.4808379302456867,5.301399790279558,67.20277224631366,,39.27119080040635,0.030370543182221894,67.20277224631366
2017-04-19 00:30:00,3.58,,,2017-04,4,1.4808379302456867,5.301399790279558,67.20277224631366,,39.27119080040635,0.030370543182221894,67.20277224631366
2017-04-19 01:00:00,4.02,,,2017-04,4,1.4808379302456867,5.95296847958766,95.15163785544091,,73.33932463055089,2.075130900107306,95.15163785544091
2017-04-19 01:30:00,4.47,,,2017-04,4,1.4808379302456867,6.619345548198219,130.81594365508226,,122.29886208138761,37.229956086992146,130.81594365508226
2017-04-19 02:00:00,4.02,,,2017-04,4,1.4808379302456867,5.95296847958766,95.15163785544091,,73.33932463055089,2.075130900107306,95.15163785544091
2017-04-19 02:30:00,3.58,,,2017-04,4,1.4808379302456867,5.301399790279558,67.20277224631366,,39.27119080040635,0.030370543182221894,67.20277224631366
2017-04-19 03:00:00,2.24,,,2017-04,4,1.4808379302456867,3.3170769637503383,16.461983573502625,,0.7903482867076539,1.2771903656215463e-12,16.461983573502625
2017-04-19 03:30:00,2.68,,,2017-04,4,1.4808379302456867,3.9686456530584406,28.193077883093626,,5.302243436058673,2.6626870234081313e-08,28.193077883093626
2017-04-19 04:00:00,3.58,,,2017-04,4,1.4808379302456867,5.301399790279558,67.20277224631366,,39.27119080040635,0.030370543182221894,67.20277224631366
2017-04-19 04:30:00,3.58,,,2017-04,4,1.4808379302456867,5.301399790279558,67.20277224631366,,39.27119080040635,0.030370543182221894,67.20277224631366
2017-04-19 05:00:00,4.47,,,2017-04,4,1.4808379302456867,6.619345548198219,130.81594365508226,,122.29886208138761,37.229956086992146,130.81594365508226
2017-04-19 05:30:00,4.02,,,2017-04,4,1.4808379302456867,5.95296847958766,95.15163785544091,,73.33932463055089,2.075130900107306,95.15163785544091
2017-04-19 06:00:00,4.02,,,2017-04,4,1.4808379302456867,5.95296847958766,95.15163785544091,,73.33932463055089,2.075130900107306,95.15163785544091
2017-04-19 06:30:00,2.24,,,2017-04,4,1.4808379302456867,3.3170769637503383,16.461983573502625,,0.7903482867076539,1.2771903656215463e-12,16.461983573502625
2017-04-19 07:00:00,1.34,,,2017-04,4,1.4808379302456867,1.9843228265292203,3.524134735386703,,0.0,7.889702013395635e-25,3.524134735386703
2017-04-19 07:30:00,1.34,,,2017-04,4,1.4808379302456867,1.9843228265292203,3.524134735386703,,0.0,7.889702013395635e-25,3.524134735386703
2017-04-19 08:00:00,2.24,,,2017-04,4,1.4808379302456867,3.3170769637503383,16.461983573502625,,0.7903482867076539,1.2771903656215463e-12,16.461983573502625
2017-04-19 08:30:00,2.68,,,2017-04,4,1.4808379302456867,3.9686456530584406,28.193077883093626,,5.302243436058673,2.6626870234081313e-08,28.193077883093626
2017-04-19 09:00:00,2.24,,,2017-04,4,1.4808379302456867,3.3170769637503383,16.461983573502625,,0.7903482867076539,1.2771903656215463e-12,16.461983573502625
2017-04-19 09:30:00,2.68,,,2017-04,4,1.4808379302456867,3.9686456530584406,28.193077883093626,,5.302243436058673,2.6626870234081313e-08,28.193077883093626
2017-04-19 10:00:00,3.58,,,2017-04,4,1.4808379302456867,5.301399790279558,67.20277224631366,,39.27119080040635,0.030370543182221894,67.20277224631366
2017-04-19 10:30:00,3.58,,,2017-04,4,1.4808379302456867,5.301399790279558,67.20277224631366,,39.27119080040635,0.030370543182221894,67.20277224631366
2017-04-19 11:00:00,4.02,,,2017-04,4,1.4808379302456867,5.95296847958766,95.15163785544091,,73.33932463055089,2.075130900107306,95.15163785544091
2017-04-19 11:30:00,4.02,,,2017-04,4,1.4808379302456867,5.95296847958766,95.15163785544091,,73.33932463055089,2.075130900107306,95.15163785544091
2017-04-19 12:00:00,3.58,,,2017-04,4,1.4808379302456867,5.301399790279558,67.20277224631366,,39.27119080040635,0.030370543182221894,67.20277224631366
2017-04-19 12:30:00,4.02,,,2017-04,4,1.4808379302456867,5.95296847958766,95.15163785544091,,73.33932463055089,2.075130900107306,95.15163785544091
2017-04-19 13:00:00,4.47,,,2017-04,4,1.4808379302456867,6.619345548198219,130.81594365508226,,122.29886208138761,37.229956086992146,130.81594365508226
2017-04-19 13:30:00,4.02,,,2017-04,4,1.4808379302456867,5.95296847958766,95.15163785544091,,73.33932463055089,2.075130900107306,95.15163785544091
2017-04-19 14:00:00,4.47,,,2017-04,4,1.4808379302456867,6.619345548198219,130.81594365508226,,122.29886208138761,37.229956086992146,130.81594365508226
2017-04-19 14:30:00,5.36,,,2017-04,4,1.4808379302456867,7.937291306116881,225.544623064749,,259.9945046969552,354.96441927777363,225.544623064749
2017-04-19 15:00:00,4.02,,,2017-04,4,1.4808379302456867,5.95296847958766,95.15163785544091,,73.33932463055089,2.075130900107306,95.15163785544091
2017-04-19 15:30:00,5.36,,,2017-04,4,1.4808379302456867,7.937291306116881,225.544623064749,,259.9945046969552,354.96441927777363,225.544623064749
2017-04-19 16:00:00,5.36,,,2017-04,4,1.4808379302456867,7.937291306116881,225.544623064749,,259.9945046969552,354.96441927777363,225.544623064749
2017-04-19 16:30:00,5.36,,,2017-04,4,1.4808379302456867,7.937291306116881,225.544623064749,,259.9945046969552,354.96441927777363,225.544623064749
2017-04-19 17:00:00,5.36,,,2017-04,4,1.4808379302456867,7.937291306116881,225.544623064749,,259.9945046969552,354.96441927777363,225.544623064749
2017-04-19 17:30:00,5.36,,,2017-04,4,1.4808379302456867,7.937291306116881,225.544623064749,,259.9945046969552,354.96441927777363,225.544623064749
2017-04-19 18:00:00,4.02,,,2017-04,4,1.4808379302456867,5.95296847958766,95.15163785544091,,73.33932463055089,2.075130900107306,95.15163785544091
2017-04-19 18:30:00,5.36,,,2017-04,4,1.4808379302456867,7.937291306116881,225.544623064749,,259.9945046969552,354.96441927777363,225.544623064749
