Timestamp,Wind_speed_baseline,Power_baseline,Wind_speed_scraped,Month,Month_int,correction_factor_x,Wind_speed_monthly_scaled,Wind_speed_linear_scaled,correction_factor_y
2017-01-01 00:00:00,13.82,889.7666666666667,,2017-01,1,1.708398698246956,,,1.708398698246956
2017-01-01 00:30:00,16.106666666666666,893.2666666666667,10.28,2017-01,1,1.708398698246956,17.562338617978707,15.821507604515094,1.708398698246956
2017-01-01 01:00:00,16.38,897.6333333333333,9.39,2017-01,1,1.708398698246956,16.041863776538918,14.63686597583771,1.708398698246956
2017-01-01 01:30:00,17.083333333333332,899.9666666666667,9.83,2017-01,1,1.708398698246956,16.793559203767575,15.222531500127653,1.708398698246956
2017-01-01 02:00:00,16.8,900.0,7.15,2017-01,1,1.708398698246956,12.215050692465736,11.655296033997992,1.708398698246956
2017-01-01 02:30:00,18.02173913043478,899.9565217391304,8.94,2017-01,1,1.708398698246956,15.273084362327785,14.037889871450265,1.708398698246956
2017-01-01 03:00:00,18.109302325581396,899.5581395348837,9.39,2017-01,1,1.708398698246956,16.041863776538918,14.63686597583771,1.708398698246956
2017-01-01 03:30:00,15.856666666666666,894.6666666666666,8.05,2017-01,1,1.708398698246956,13.752609520887995,12.853248242772878,1.708398698246956
2017-01-01 04:00:00,17.493333333333332,899.4333333333333,8.94,2017-01,1,1.708398698246956,15.273084362327785,14.037889871450265,1.708398698246956
2017-01-01 04:30:00,14.766666666666667,897.6333333333333,6.71,2017-01,1,1.708398698246956,11.463355265237073,11.069630509708047,1.708398698246956
2017-01-01 05:00:00,13.906666666666666,872.1,11.18,2017-01,1,1.708398698246956,19.099897446400966,17.019459813289984,1.708398698246956
2017-01-01 05:30:00,13.373333333333333,817.9,,2017-01,1,1.708398698246956,,,1.708398698246956
2017-01-01 06:00:00,16.213333333333335,894.5,,2017-01,1,1.708398698246956,,,1.708398698246956
2017-01-01 06:30:00,14.893333333333334,883.4,,2017-01,1,1.708398698246956,,,1.708398698246956
2017-01-01 07:00:00,19.513333333333332,898.9333333333333,,2017-01,1,1.708398698246956,,,1.708398698246956
2017-01-01 07:30:00,21.246666666666666,896.8,,2017-01,1,1.708398698246956,,,1.708398698246956
2017-01-01 08:00:00,21.44333333333333,898.3666666666667,,2017-01,1,1.708398698246956,,,1.708398698246956
2017-01-01 08:30:00,19.46333333333333,898.2,,2017-01,1,1.708398698246956,,,1.708398698246956
2017-01-01 09:00:00,17.720000000000002,896.3,,2017-01,1,1.708398698246956,,,1.708398698246956
2017-01-01 09:30:00,15.76,898.5666666666667,,2017-01,1,1.708398698246956,,,1.708398698246956
2017-01-01 10:00:00,16.27,883.0333333333333,,2017-01,1,1.708398698246956,,,1.708398698246956
2017-01-01 10:30:00,16.76,895.7666666666667,,2017-01,1,1.708398698246956,,,1.708398698246956
2017-01-01 11:00:00,16.533333333333335,891.6666666666666,,2017-01,1,1.708398698246956,,,1.708398698246956
2017-01-01 11:30:00,16.646666666666665,890.3666666666667,,2017-01,1,1.708398698246956,,,1.708398698246956
2017-01-01 12:00:00,14.946666666666665,860.1,,2017-01,1,1.708398698246956,,,1.708398698246956
2017-01-01 12:30:00,13.503333333333334,756.9666666666667,8.94,2017-01,1,1.708398698246956,15.273084362327785,14.037889871450265,1.708398698246956
2017-01-01 13:00:00,14.96,868.4333333333333,11.62,2017-01,1,1.708398698246956,19.851592873629627,17.605125337579928,1.708398698246956
2017-01-01 13:30:00,13.186666666666667,861.3333333333334,11.18,2017-01,1,1.708398698246956,19.099897446400966,17.019459813289984,1.708398698246956
2017-01-01 14:00:00,13.396666666666667,866.4666666666667,11.18,2017-01,1,1.708398698246956,19.099897446400966,17.019459813289984,1.708398698246956
2017-01-01 14:30:00,13.376666666666667,877.9666666666667,10.28,2017-01,1,1.708398698246956,17.562338617978707,15.821507604515094,1.708398698246956
2017-01-01 15:00:00,12.223333333333333,762.3333333333334,10.73,2017-01,1,1.708398698246956,18.33111803218984,16.420483708902538,1.708398698246956
2017-01-01 15:30:00,11.993333333333334,764.2333333333333,9.39,2017-01,1,1.708398698246956,16.041863776538918,14.63686597583771,1.708398698246956
2017-01-01 16:00:00,10.979999999999999,631.7,9.83,2017-01,1,1.708398698246956,16.793559203767575,15.222531500127653,1.708398698246956
2017-01-01 16:30:00,9.263333333333332,390.3,9.39,2017-01,1,1.708398698246956,16.041863776538918,14.63686597583771,1.708398698246956
2017-01-01 17:00:00,9.373333333333333,440.73333333333335,5.81,2017-01,1,1.708398698246956,9.925796436814814,9.87167830093316,1.708398698246956
2017-01-01 17:30:00,9.91,479.3333333333333,5.81,2017-01,1,1.708398698246956,9.925796436814814,9.87167830093316,1.708398698246956
2017-01-01 18:00:00,11.043333333333333,689.1,6.71,2017-01,1,1.708398698246956,11.463355265237073,11.069630509708047,1.708398698246956
2017-01-01 18:30:00,10.91,621.2333333333333,6.26,2017-01,1,1.708398698246956,10.694575851025943,10.470654405320603,1.708398698246956
2017-01-01 19:00:00,11.633333333333333,767.3666666666667,6.26,2017-01,1,1.708398698246956,10.694575851025943,10.470654405320603,1.708398698246956
2017-01-01 19:30:00,11.153333333333334,671.8,6.71,2017-01,1,1.708398698246956,11.463355265237073,11.069630509708047,1.708398698246956
2017-01-01 20:00:00,11.203846153846154,672.2307692307693,6.26,2017-01,1,1.708398698246956,10.694575851025943,10.470654405320603,1.708398698246956
2017-01-01 20:30:00,10.626666666666667,604.9666666666667,7.15,2017-01,1,1.708398698246956,12.215050692465736,11.655296033997992,1.708398698246956
2017-01-01 21:00:00,11.622222222222222,703.5185185185185,6.26,2017-01,1,1.708398698246956,10.694575851025943,10.470654405320603,1.708398698246956
2017-01-01 21:30:00,10.31,518.9,4.47,2017-01,1,1.708398698246956,7.636542181163892,8.088060567868329,1.708398698246956
2017-01-01 22:00:00,10.1,523.8,7.6,2017-01,1,1.708398698246956,12.983830106676864,12.254272138385433,1.708398698246956
2017-01-01 22:30:00,10.67,607.5666666666667,4.47,2017-01,1,1.708398698246956,7.636542181163892,8.088060567868329,1.708398698246956
2017-01-01 23:00:00,11.096666666666666,666.6333333333333,4.02,2017-01,1,1.708398698246956,6.867762766952762,7.489084463480887,1.708398698246956
2017-01-01 23:30:00,9.139999999999999,402.76666666666665,3.13,2017-01,1,1.708398698246956,5.347287925512972,6.304442834803499,1.708398698246956
2017-01-02 00:00:00,11.386666666666667,716.7666666666667,6.71,2017-01,1,1.708398698246956,11.463355265237073,11.069630509708047,1.708398698246956
