Timestamp,Wind_ms,Temperature_c,Turbine_power_kw,Turbine_energy_kwh,Res_demand_kw,Res_energy_kwh,Season,Day,Time,Hour
2017-04-25 01:30:00,20.93,5.0,444.1,222.05,0.0988558635394456,0.0494279317697228,Spring,2017-04-25,01:30:00,1
2017-04-25 02:00:00,23.3,5.0,898.5,449.25,0.0979917555081734,0.0489958777540867,Spring,2017-04-25,02:00:00,2
2017-04-25 02:30:00,23.074137931034482,3.9,891.2068965517242,445.6034482758621,0.0978055437100213,0.04890277185501065,Spring,2017-04-25,02:30:00,2
2017-04-25 03:00:00,20.67,3.9,880.7666666666667,440.3833333333333,0.097747263681592,0.048873631840796,Spring,2017-04-25,03:00:00,3
2017-04-25 03:30:00,21.966666666666665,3.9,907.4666666666667,453.73333333333335,0.099973276474769,0.0499866382373845,Spring,2017-04-25,03:30:00,3
2017-04-25 04:00:00,21.043333333333333,5.0,801.0666666666667,400.53333333333336,0.1063556503198294,0.0531778251599147,Spring,2017-04-25,04:00:00,4
2017-04-25 04:30:00,20.426666666666666,5.0,484.76666666666665,242.38333333333333,0.1207800995024875,0.06039004975124375,Spring,2017-04-25,04:30:00,4
2017-04-25 05:00:00,20.27,5.0,900.2333333333333,450.1166666666667,0.1559007818052594,0.0779503909026297,Spring,2017-04-25,05:00:00,5
2017-04-25 05:30:00,21.563333333333333,5.0,877.6,438.8,0.1970015636105189,0.09850078180525945,Spring,2017-04-25,05:30:00,5
2017-04-25 06:00:00,20.736666666666668,3.9,832.6,416.3,0.2404814498933901,0.12024072494669505,Spring,2017-04-25,06:00:00,6
2017-04-25 06:30:00,21.19,5.0,784.9333333333333,392.46666666666664,0.2586329779673063,0.12931648898365314,Spring,2017-04-25,06:30:00,6
2017-04-25 07:00:00,20.693333333333335,5.0,592.9333333333333,296.46666666666664,0.2461553439454236,0.1230776719727118,Spring,2017-04-25,07:00:00,7
2017-04-25 07:30:00,21.740000000000002,5.0,733.0333333333333,366.51666666666665,0.2185584600085239,0.10927923000426196,Spring,2017-04-25,07:30:00,7
2017-04-25 08:00:00,21.386666666666667,5.0,732.4,366.2,0.2089075415423945,0.10445377077119725,Spring,2017-04-25,08:00:00,8
