Timestamp,Power_kw,Setpoint_kw,Baseline_wind_ms,Scrape_wind_ms,scraped_interpolated,baseline_interpolated,Scrape_linear_scaled_wind_ms,Final_wind_ms,Wind_data_source,Predicted_power_kw,Final_power_kw,Power_data_source,Energy_kwh
2017-10-12 10:00:00,766.2333333333333,900.0,11.886666666666667,7.6,False,False,12.319139590070781,11.886666666666667,baseline,749.6469962334776,766.2333333333333,baseline,383.1166666666667
2017-10-12 10:30:00,738.2333333333333,900.0,11.34,6.71,False,False,11.139534208954117,11.34,baseline,697.602835160895,738.2333333333333,baseline,369.1166666666667
2017-10-12 11:00:00,841.2666666666667,900.0,12.446666666666665,9.39,False,False,14.691604345350365,12.446666666666665,baseline,793.2980557197475,841.2666666666667,baseline,420.6333333333333
2017-10-12 11:30:00,880.7,900.0,12.656666666666666,9.39,False,False,14.691604345350365,12.656666666666666,baseline,807.1552313612614,880.7,baseline,440.35
2017-10-12 12:00:00,854.3333333333334,900.0,13.29,6.26,False,False,10.543104521872658,13.29,baseline,841.1481336921637,854.3333333333334,baseline,427.1666666666667
2017-10-12 12:30:00,690.4333333333333,900.0,11.303333333333335,7.6,False,False,12.319139590070781,11.303333333333335,baseline,693.7897147312158,690.4333333333333,baseline,345.21666666666664
2017-10-12 13:00:00,761.0333333333333,900.0,12.003333333333334,7.6,False,False,12.319139590070781,12.003333333333334,baseline,759.5538748100615,761.0333333333333,baseline,380.51666666666665
2017-10-12 13:30:00,566.0666666666667,900.0,10.476666666666667,8.94,False,False,14.095174658268904,10.476666666666667,baseline,598.2902871553812,566.0666666666667,baseline,283.03333333333336
2017-10-12 14:00:00,351.1666666666667,900.0,9.22,8.05,False,False,12.915569277152242,9.22,baseline,429.99610882736505,351.1666666666667,baseline,175.58333333333334
2017-10-12 14:30:00,205.8,900.0,7.673333333333334,7.15,False,False,11.722709902989322,7.673333333333334,baseline,228.65169625782863,205.8,baseline,102.9
2017-10-12 15:00:00,166.5,900.0,7.27,6.71,False,False,11.139534208954117,7.27,baseline,184.06999812680445,166.5,baseline,83.25
2017-10-12 15:30:00,154.9,900.0,6.973333333333333,5.81,False,False,9.9466748347912,6.973333333333333,baseline,154.29058518685957,154.9,baseline,77.45
2017-10-12 16:00:00,268.1333333333333,900.0,8.186666666666666,5.81,False,False,9.9466748347912,8.186666666666666,baseline,291.26832910448485,268.1333333333333,baseline,134.06666666666666
2017-10-12 16:30:00,304.76666666666665,900.0,8.389999999999999,5.81,False,False,9.9466748347912,8.389999999999999,baseline,317.54489523751135,304.76666666666665,baseline,152.38333333333333
2017-10-12 17:00:00,428.53333333333336,900.0,9.49,5.36,False,False,9.35024514770974,9.49,baseline,467.23688293331026,428.53333333333336,baseline,214.26666666666668
2017-10-12 17:30:00,603.7333333333333,900.0,10.513333333333332,4.47,False,False,8.170639766593077,10.513333333333332,baseline,602.8714302346858,603.7333333333333,baseline,301.8666666666667
2017-10-12 18:00:00,723.5333333333333,900.0,11.229999999999999,5.36,False,False,9.35024514770974,11.229999999999999,baseline,686.0468071566138,723.5333333333333,baseline,361.76666666666665
2017-10-12 18:30:00,834.4,900.0,12.2,5.81,False,False,9.9466748347912,12.2,baseline,775.2836299975056,834.4,baseline,417.2
2017-10-12 19:00:00,874.9666666666667,900.0,12.713333333333333,6.71,False,False,11.139534208954117,12.713333333333333,baseline,810.6660407009897,874.9666666666667,baseline,437.48333333333335
2017-10-12 19:30:00,856.7,900.0,12.506666666666666,6.71,False,False,11.139534208954117,12.506666666666666,baseline,797.3945900227843,856.7,baseline,428.35
2017-10-12 20:00:00,867.0333333333333,900.0,12.983333333333333,7.15,False,False,11.722709902989322,12.983333333333333,baseline,826.0996190005089,867.0333333333333,baseline,433.51666666666665
2017-10-12 20:30:00,884.0333333333333,900.0,13.323333333333332,7.6,False,False,12.319139590070781,13.323333333333332,baseline,842.6328294032489,884.0333333333333,baseline,442.01666666666665
2017-10-12 21:00:00,887.4666666666667,900.0,13.363333333333333,9.39,False,False,14.691604345350365,13.363333333333333,baseline,844.3767910351431,887.4666666666667,baseline,443.73333333333335
2017-10-12 21:30:00,870.2333333333333,900.0,13.166666666666666,10.28,False,False,15.871209726467027,13.166666666666666,baseline,835.401679544476,870.2333333333333,baseline,435.1166666666667
2017-10-12 22:00:00,836.6,900.0,12.786666666666667,10.28,False,False,15.871209726467027,12.786666666666667,baseline,815.0678293180752,836.6,baseline,418.3
2017-10-12 22:30:00,866.0666666666667,900.0,12.476666666666667,10.28,False,False,15.871209726467027,12.476666666666667,baseline,795.36015859438,866.0666666666667,baseline,433.03333333333336
